loyalty_number,country,province,city,postal_code,postal_code_valid,gender,education,salary,salary_reported,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date,is_active,enrollment_cohort,months_to_cancellation,has_multiple_activity
253283,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,College,,FALSE,Married,Star,10169.37,Standard,2017-05-01,2018-01-01,FALSE,2017-05,8,FALSE
798525,Canada,Yukon,Whitehorse,Y2K 6R0,TRUE,Female,College,,FALSE,Single,Star,10175.24,Standard,2013-07-01,,TRUE,2013-07,,FALSE
140534,Canada,Ontario,Toronto,M2P 4F6,FALSE,Male,Master,83773.0,TRUE,Married,Star,10179.72,Standard,2013-01-01,,TRUE,2013-01,,FALSE
422787,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Master,83773.0,TRUE,Married,Star,10179.72,Standard,2016-01-01,,TRUE,2016-01,,FALSE
569769,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Female,Master,83773.0,TRUE,Married,Star,10179.72,Standard,2017-12-01,2018-09-01,FALSE,2017-12,9,FALSE
490840,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,College,,FALSE,Single,Star,10189.65,Standard,2017-01-01,,TRUE,2017-01,,FALSE
850953,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Female,College,,FALSE,Single,Star,10189.65,Standard,2013-11-01,,TRUE,2013-11,,FALSE
577265,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,57870.0,TRUE,Married,Star,10208.93,Standard,2017-02-01,,TRUE,2017-02,,FALSE
319664,Canada,British Columbia,Kelowna,V09 2E9,FALSE,Male,Bachelor,60971.0,TRUE,Divorced,Star,10213.56,Standard,2016-05-01,,TRUE,2016-05,,FALSE
468534,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Female,Bachelor,60971.0,TRUE,Divorced,Star,10213.56,Standard,2012-07-01,,TRUE,2012-07,,FALSE
870223,Canada,Ontario,Toronto,P1W 1K4,TRUE,Female,Bachelor,75869.0,TRUE,Married,Star,10213.99,Standard,2018-08-01,,TRUE,2018-08,,FALSE
475950,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Bachelor,53224.0,TRUE,Married,Star,7980.49,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
886086,Canada,Quebec,Hull,J8Y 3Z5,TRUE,Female,High School or Below,66205.0,TRUE,Married,Star,10232.85,Standard,2017-04-01,,TRUE,2017-04,,FALSE
626046,Canada,Ontario,Toronto,P2T 6G3,TRUE,Female,College,,FALSE,Single,Star,10244.24,Standard,2018-07-01,,TRUE,2018-07,,FALSE
511584,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Female,Bachelor,70465.0,TRUE,Married,Star,10248.9,Standard,2012-10-01,,TRUE,2012-10,,FALSE
758322,Canada,New Brunswick,Moncton,E1A 2A7,TRUE,Female,College,,FALSE,Single,Star,10255.8,Standard,2012-09-01,,TRUE,2012-09,,FALSE
740105,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,Bachelor,85808.0,TRUE,Married,Star,10280.81,Standard,2013-05-01,,TRUE,2013-05,,FALSE
549757,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,49997.0,TRUE,Married,Star,10295.47,Standard,2015-03-01,,TRUE,2015-03,,FALSE
968638,Canada,Ontario,Sudbury,M5V 1G5,TRUE,Female,College,,FALSE,Single,Star,10297.0,Standard,2017-11-01,,TRUE,2017-11,,FALSE
277033,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,Bachelor,47887.0,TRUE,Single,Star,10302.9,Standard,2016-10-01,,TRUE,2016-10,,FALSE
646289,Canada,Ontario,Kingston,M9K 2P4,TRUE,Male,Bachelor,72816.0,TRUE,Married,Star,10346.11,Standard,2018-11-01,,TRUE,2018-11,,FALSE
941719,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,College,,FALSE,Single,Star,10346.32,Standard,2017-06-01,2018-02-01,FALSE,2017-06,8,FALSE
991090,Canada,Yukon,Whitehorse,Y2K 6R0,TRUE,Female,Bachelor,56965.0,TRUE,Married,Star,10348.01,Standard,2015-07-01,,TRUE,2015-07,,FALSE
156684,Canada,Ontario,Ottawa,K1G 4Z0,TRUE,Male,Bachelor,85979.0,TRUE,Married,Star,10351.37,Standard,2016-11-01,,TRUE,2016-11,,FALSE
247714,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Male,Bachelor,81892.0,TRUE,Divorced,Star,10357.51,Standard,2017-02-01,,TRUE,2017-02,,FALSE
143422,Canada,Ontario,Toronto,M2M 6J7,TRUE,Male,Bachelor,74587.0,TRUE,Married,Star,10364.35,Standard,2014-08-01,,TRUE,2014-08,,FALSE
459991,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,Bachelor,78565.0,TRUE,Married,Star,8006.22,Promotion,2018-04-01,,TRUE,2018-04,,FALSE
420339,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,College,,FALSE,Married,Star,10369.39,Standard,2016-07-01,,TRUE,2016-07,,FALSE
244245,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,College,,FALSE,Married,Star,10377.37,Standard,2013-06-01,,TRUE,2013-06,,FALSE
821296,Canada,Quebec,Hull,J8Y 3Z5,TRUE,Female,Bachelor,55923.0,TRUE,Married,Star,10382.38,Standard,2016-10-01,,TRUE,2016-10,,FALSE
440198,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Master,75548.0,TRUE,Divorced,Star,10382.5,Standard,2013-05-01,,TRUE,2013-05,,FALSE
123668,Canada,Ontario,Sudbury,M5V 1G5,TRUE,Male,Doctor,229165.0,TRUE,Married,Star,10387.25,Standard,2014-09-01,,TRUE,2014-09,,FALSE
866995,Canada,Alberta,Banff,T4V 1D4,FALSE,Female,Bachelor,76706.0,TRUE,Single,Star,10388.55,Standard,2017-11-01,,TRUE,2017-11,,FALSE
702863,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,56370.0,TRUE,Single,Star,10388.99,Standard,2013-11-01,,TRUE,2013-11,,FALSE
161546,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,53089.0,TRUE,Married,Star,10390.67,Standard,2013-02-01,2014-05-01,FALSE,2013-02,15,FALSE
329720,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,91500.0,TRUE,Single,Star,10391.78,Standard,2013-06-01,,TRUE,2013-06,,FALSE
171937,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,48445.0,TRUE,Married,Star,10394.36,Standard,2016-05-01,,TRUE,2016-05,,FALSE
454628,Canada,Prince Edward Island,Charlottetown,C1A 6E8,TRUE,Male,Bachelor,57480.0,TRUE,Married,Star,10396.53,Standard,2017-08-01,,TRUE,2017-08,,FALSE
484422,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2016-05-01,,TRUE,2016-05,,FALSE
521684,Canada,British Columbia,Kelowna,V09 2E9,FALSE,Female,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2015-11-01,,TRUE,2015-11,,FALSE
620563,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2015-10-01,,TRUE,2015-10,,FALSE
679311,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2017-07-01,,TRUE,2017-07,,FALSE
774321,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Female,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2017-03-01,,TRUE,2017-03,,FALSE
806157,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Master,102782.0,TRUE,Divorced,Star,10408.97,Standard,2017-10-01,,TRUE,2017-10,,FALSE
846055,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Doctor,274242.0,TRUE,Married,Star,10418.31,Standard,2014-08-01,,TRUE,2014-08,,FALSE
312148,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,Bachelor,90587.0,TRUE,Married,Star,10419.17,Standard,2016-11-01,,TRUE,2016-11,,FALSE
879964,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,High School or Below,59237.0,TRUE,Single,Star,8502.24,Promotion,2018-04-01,,TRUE,2018-04,,FALSE
712636,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Bachelor,96471.0,TRUE,Single,Star,10439.5,Standard,2016-11-01,2017-07-01,FALSE,2016-11,8,FALSE
716863,Canada,Newfoundland,St. John's,A1C 6H9,TRUE,Male,Bachelor,96471.0,TRUE,Single,Star,10439.5,Standard,2014-11-01,,TRUE,2014-11,,FALSE
445176,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,54434.0,TRUE,Single,Star,10442.43,Standard,2014-04-01,,TRUE,2014-04,,FALSE
749418,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,54434.0,TRUE,Single,Star,10442.43,Standard,2014-08-01,2016-09-01,FALSE,2014-08,25,FALSE
615244,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,Bachelor,52661.0,TRUE,Divorced,Star,10455.49,Standard,2017-05-01,,TRUE,2017-05,,FALSE
735341,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,College,,FALSE,Single,Star,10461.58,Standard,2016-01-01,,TRUE,2016-01,,FALSE
743766,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,Bachelor,52939.0,TRUE,Single,Star,8716.37,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
864318,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,65025.0,TRUE,Single,Star,10477.68,Standard,2014-01-01,,TRUE,2014-01,,FALSE
640418,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,76856.0,TRUE,Single,Star,10477.78,Standard,2014-01-01,,TRUE,2014-01,,FALSE
379238,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Female,Bachelor,76622.0,TRUE,Divorced,Star,10484.92,Standard,2015-12-01,,TRUE,2015-12,,FALSE
445915,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,76622.0,TRUE,Divorced,Star,10484.92,Standard,2018-09-01,,TRUE,2018-09,,FALSE
578234,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,76622.0,TRUE,Divorced,Star,10484.92,Standard,2014-01-01,2017-06-01,FALSE,2014-01,41,FALSE
693393,Canada,Newfoundland,St. John's,A1C 6H9,TRUE,Male,Bachelor,76622.0,TRUE,Divorced,Star,10484.92,Standard,2014-09-01,2015-05-01,FALSE,2014-09,8,FALSE
569972,Canada,Ontario,Toronto,M2P 4F6,FALSE,Male,College,,FALSE,Married,Star,10506.77,Standard,2018-05-01,,TRUE,2018-05,,FALSE
417929,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,59360.0,TRUE,Married,Star,10529.85,Standard,2015-07-01,,TRUE,2015-07,,FALSE
726701,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,Bachelor,99947.0,TRUE,Married,Star,10536.08,Standard,2012-05-01,,TRUE,2012-05,,FALSE
426027,Canada,Ontario,Toronto,P2T 6G3,TRUE,Female,College,,FALSE,Single,Star,10575.95,Standard,2016-04-01,,TRUE,2016-04,,FALSE
965116,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,63015.0,TRUE,Married,Star,10581.28,Standard,2013-12-01,,TRUE,2013-12,,FALSE
482345,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,79228.0,TRUE,Married,Star,10594.13,Standard,2013-10-01,,TRUE,2013-10,,FALSE
232579,Canada,Saskatchewan,Regina,S1J 3C5,TRUE,Female,College,,FALSE,Divorced,Star,10595.81,Standard,2018-06-01,,TRUE,2018-06,,FALSE
163723,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,46672.0,TRUE,Married,Star,10598.54,Standard,2014-12-01,2015-08-01,FALSE,2014-12,8,FALSE
378968,Canada,New Brunswick,Moncton,E1A 2A7,TRUE,Female,Bachelor,50664.0,TRUE,Married,Star,10622.52,Standard,2015-12-01,,TRUE,2015-12,,FALSE
652300,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,50664.0,TRUE,Married,Star,10622.52,Standard,2013-01-01,2013-08-01,FALSE,2013-01,7,FALSE
980788,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,Bachelor,43208.0,TRUE,Divorced,Star,8750.64,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
725795,Canada,Ontario,Toronto,P5S 6R4,TRUE,Female,High School or Below,75820.0,TRUE,Divorced,Star,10626.81,Standard,2013-12-01,,TRUE,2013-12,,FALSE
268281,Canada,Alberta,Banff,T4V 1D4,FALSE,Female,Bachelor,84988.0,TRUE,Married,Star,10656.88,Standard,2012-06-01,,TRUE,2012-06,,FALSE
335545,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Bachelor,84988.0,TRUE,Married,Star,10656.88,Standard,2016-12-01,,TRUE,2016-12,,FALSE
999272,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,Bachelor,84988.0,TRUE,Married,Star,10656.88,Standard,2013-08-01,,TRUE,2013-08,,FALSE
811569,Canada,Quebec,Montreal,H4G 3T4,TRUE,Male,Bachelor,92396.0,TRUE,Married,Star,8838.09,Promotion,2018-04-01,,TRUE,2018-04,,FALSE
336469,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,70664.0,TRUE,Married,Star,10682.76,Standard,2017-03-01,,TRUE,2017-03,,FALSE
785129,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Female,Bachelor,87017.0,TRUE,Married,Star,10700.5,Standard,2018-06-01,,TRUE,2018-06,,FALSE
753038,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,Bachelor,72472.0,TRUE,Divorced,Star,10706.67,Standard,2017-02-01,,TRUE,2017-02,,FALSE
902421,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,Bachelor,57398.0,TRUE,Single,Star,10720.42,Standard,2016-10-01,2017-06-01,FALSE,2016-10,8,FALSE
547442,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Female,Bachelor,63219.0,TRUE,Divorced,Star,9082.83,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
558258,Canada,Newfoundland,St. John's,A1C 6H9,TRUE,Female,Bachelor,60544.0,TRUE,Divorced,Star,10745.98,Standard,2017-11-01,,TRUE,2017-11,,FALSE
974738,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,60544.0,TRUE,Divorced,Star,10745.98,Standard,2016-05-01,2017-01-01,FALSE,2016-05,8,FALSE
172233,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Male,Master,100074.0,TRUE,Married,Star,10758.66,Standard,2017-08-01,,TRUE,2017-08,,FALSE
231592,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,Bachelor,86667.0,TRUE,Married,Star,10760.18,Standard,2016-05-01,,TRUE,2016-05,,FALSE
577374,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,Bachelor,86667.0,TRUE,Married,Star,10760.18,Standard,2015-01-01,2018-08-01,FALSE,2015-01,43,FALSE
325134,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,Bachelor,71009.0,TRUE,Married,Star,10777.57,Standard,2013-03-01,,TRUE,2013-03,,FALSE
403118,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,71009.0,TRUE,Married,Star,10777.57,Standard,2015-06-01,,TRUE,2015-06,,FALSE
921530,Canada,Yukon,Whitehorse,Y2K 6R0,TRUE,Male,Bachelor,49611.0,TRUE,Married,Star,10793.76,Standard,2014-08-01,2017-12-01,FALSE,2014-08,40,FALSE
616137,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,54416.0,TRUE,Divorced,Star,10796.45,Standard,2017-10-01,2018-06-01,FALSE,2017-10,8,FALSE
988234,Canada,Ontario,Toronto,P1W 1K4,TRUE,Female,Bachelor,54416.0,TRUE,Divorced,Star,10796.45,Standard,2013-08-01,2013-11-01,FALSE,2013-08,3,FALSE
916594,Canada,Ontario,Kingston,M9K 2P4,TRUE,Female,High School or Below,41120.0,TRUE,Married,Star,10828.37,Standard,2013-09-01,,TRUE,2013-09,,FALSE
486226,Canada,Manitoba,Winnipeg,R6Y 4T5,TRUE,Male,Bachelor,51868.0,TRUE,Married,Star,10845.74,Standard,2012-07-01,,TRUE,2012-07,,FALSE
805977,Canada,Quebec,Montreal,H3T 8L4,TRUE,Male,Bachelor,51868.0,TRUE,Married,Star,10845.74,Standard,2016-07-01,,TRUE,2016-07,,FALSE
534571,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,59152.0,TRUE,Divorced,Star,10856.18,Standard,2018-07-01,,TRUE,2018-07,,FALSE
943380,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,College,,FALSE,Married,Star,9085.2,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
646935,Canada,Ontario,Kingston,M9K 2P4,TRUE,Male,Bachelor,79283.0,TRUE,Divorced,Star,10861.71,Standard,2014-06-01,,TRUE,2014-06,,FALSE
202248,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,101847.0,TRUE,Single,Star,10864.27,Standard,2016-05-01,,TRUE,2016-05,,FALSE
853417,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Male,Bachelor,101847.0,TRUE,Single,Star,10864.27,Standard,2014-07-01,,TRUE,2014-07,,FALSE
139600,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Female,College,,FALSE,Single,Star,10865.86,Standard,2018-10-01,,TRUE,2018-10,,FALSE
883702,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,98586.0,TRUE,Divorced,Star,10883.79,Standard,2016-06-01,,TRUE,2016-06,,FALSE
660098,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Bachelor,81684.0,TRUE,Divorced,Star,10892.91,Standard,2018-10-01,,TRUE,2018-10,,FALSE
839461,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Bachelor,81684.0,TRUE,Divorced,Star,10892.91,Standard,2018-01-01,,TRUE,2018-01,,FALSE
425294,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,84781.0,TRUE,Divorced,Star,10901.23,Standard,2012-12-01,,TRUE,2012-12,,FALSE
503573,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Female,Bachelor,104015.0,TRUE,Single,Star,10925.82,Standard,2014-07-01,,TRUE,2014-07,,FALSE
473093,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,53433.0,TRUE,Married,Star,10926.69,Standard,2012-08-01,,TRUE,2012-08,,FALSE
173798,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,Bachelor,86762.0,TRUE,Married,Star,10928.41,Standard,2015-08-01,,TRUE,2015-08,,FALSE
982433,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,College,,FALSE,Married,Star,9087.59,Promotion,2018-02-01,2018-08-01,FALSE,2018-02,6,FALSE
570318,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,66423.0,TRUE,Married,Star,10934.74,Standard,2016-12-01,,TRUE,2016-12,,FALSE
185573,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,97685.0,TRUE,Single,Star,10954.38,Standard,2015-10-01,,TRUE,2015-10,,FALSE
744228,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Bachelor,53724.0,TRUE,Single,Star,10960.94,Standard,2018-10-01,,TRUE,2018-10,,FALSE
213545,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,72656.0,TRUE,Divorced,Star,10963.96,Standard,2018-07-01,,TRUE,2018-07,,FALSE
225205,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,72656.0,TRUE,Divorced,Star,10963.96,Standard,2018-05-01,,TRUE,2018-05,,FALSE
412793,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,72656.0,TRUE,Divorced,Star,10963.96,Standard,2014-05-01,,TRUE,2014-05,,FALSE
527235,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,Bachelor,72656.0,TRUE,Divorced,Star,10963.96,Standard,2012-08-01,,TRUE,2012-08,,FALSE
486955,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,49588.0,TRUE,Divorced,Star,10972.07,Standard,2016-01-01,,TRUE,2016-01,,FALSE
626474,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Male,Bachelor,49588.0,TRUE,Divorced,Star,10972.07,Standard,2012-11-01,,TRUE,2012-11,,FALSE
486200,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,College,,FALSE,Single,Star,9095.74,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
873297,Canada,Quebec,Montreal,H3T 8L4,TRUE,Male,Bachelor,49588.0,TRUE,Divorced,Star,10972.07,Standard,2017-08-01,2018-04-01,FALSE,2017-08,8,FALSE
958869,Canada,Manitoba,Winnipeg,R6Y 4T5,TRUE,Female,Bachelor,49588.0,TRUE,Divorced,Star,10972.07,Standard,2013-08-01,2016-07-01,FALSE,2013-08,35,FALSE
323424,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,99897.0,TRUE,Married,Star,10978.78,Standard,2015-09-01,,TRUE,2015-09,,FALSE
733497,Canada,Quebec,Montreal,H4G 3T4,TRUE,Male,Bachelor,75537.0,TRUE,Divorced,Star,9156.32,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
238070,Canada,Quebec,Hull,J8Y 3Z5,TRUE,Male,College,,FALSE,Single,Star,10996.71,Standard,2015-10-01,2016-02-01,FALSE,2015-10,4,FALSE
358012,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,73654.0,TRUE,Married,Star,9268.67,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
248196,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Male,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2016-09-01,2017-05-01,FALSE,2016-09,8,FALSE
375297,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Female,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2015-09-01,,TRUE,2015-09,,FALSE
598360,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2012-07-01,,TRUE,2012-07,,FALSE
721688,Canada,Ontario,London,M5B 3E4,TRUE,Male,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2015-04-01,,TRUE,2015-04,,FALSE
753219,Canada,Ontario,Trenton,K8V 4B2,TRUE,Male,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2014-08-01,,TRUE,2014-08,,FALSE
835779,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Male,Bachelor,69696.0,TRUE,Single,Star,11009.13,Standard,2014-10-01,,TRUE,2014-10,,FALSE
233969,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,81355.0,TRUE,Married,Star,11014.16,Standard,2017-04-01,,TRUE,2017-04,,FALSE
640238,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,81355.0,TRUE,Married,Star,11014.16,Standard,2013-12-01,,TRUE,2013-12,,FALSE
256627,Canada,Quebec,Hull,J8Y 3Z5,TRUE,Male,Bachelor,59022.0,TRUE,Married,Star,11029.93,Standard,2018-07-01,,TRUE,2018-07,,FALSE
716068,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,58083.0,TRUE,Married,Star,11030.66,Standard,2012-12-01,,TRUE,2012-12,,FALSE
333213,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,94267.0,TRUE,Married,Star,9448.83,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
349470,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Bachelor,93768.0,TRUE,Married,Star,9587.59,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
577860,Canada,Ontario,Trenton,K8V 4B2,TRUE,Male,College,,FALSE,Single,Star,11042.29,Standard,2012-11-01,,TRUE,2012-11,,FALSE
709279,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,Bachelor,64487.0,TRUE,Married,Star,11044.11,Standard,2012-12-01,,TRUE,2012-12,,FALSE
131717,Canada,Quebec,Hull,J8Y 3Z5,TRUE,Male,Bachelor,82977.0,TRUE,Single,Star,11058.22,Standard,2015-12-01,2016-08-01,FALSE,2015-12,8,FALSE
921298,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Male,Bachelor,82977.0,TRUE,Single,Star,11058.22,Standard,2016-09-01,,TRUE,2016-09,,FALSE
810503,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,Bachelor,67812.0,TRUE,Married,Star,10425.99,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
373638,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,Bachelor,92501.0,TRUE,Divorced,Star,11073.11,Standard,2014-10-01,,TRUE,2014-10,,TRUE
963473,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Male,Bachelor,88991.0,TRUE,Married,Star,11077.69,Standard,2013-10-01,,TRUE,2013-10,,FALSE
210761,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Bachelor,50597.0,TRUE,Married,Star,11084.61,Standard,2017-11-01,,TRUE,2017-11,,FALSE
649052,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Male,Bachelor,82463.0,TRUE,Married,Star,11085.88,Standard,2015-06-01,,TRUE,2015-06,,FALSE
138894,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,Bachelor,89170.0,TRUE,Single,Star,11093.72,Standard,2016-08-01,,TRUE,2016-08,,FALSE
582364,Canada,Ontario,Kingston,M9K 2P4,TRUE,Female,Bachelor,63319.0,TRUE,Married,Star,11130.12,Standard,2015-03-01,,TRUE,2015-03,,FALSE
788292,Canada,Ontario,Toronto,M1R 4K3,TRUE,Female,Doctor,270797.0,TRUE,Single,Star,11140.3,Standard,2013-09-01,,TRUE,2013-09,,FALSE
737602,Canada,Ontario,London,M5B 3E4,TRUE,Female,Bachelor,54890.0,TRUE,Married,Star,11154.68,Standard,2018-08-01,,TRUE,2018-08,,FALSE
563410,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Male,Doctor,104294.0,TRUE,Single,Star,11172.5,Standard,2016-03-01,,TRUE,2016-03,,FALSE
154175,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Bachelor,47084.0,TRUE,Single,Star,11177.75,Standard,2013-07-01,,TRUE,2013-07,,FALSE
739021,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,College,,FALSE,Married,Star,11232.98,Standard,2017-06-01,,TRUE,2017-06,,FALSE
418938,Canada,Ontario,Kingston,M9K 2P4,TRUE,Male,Bachelor,47739.0,TRUE,Married,Star,11236.31,Standard,2017-09-01,,TRUE,2017-09,,FALSE
204484,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Bachelor,80309.0,TRUE,Single,Star,11243.9,Standard,2014-10-01,,TRUE,2014-10,,FALSE
701391,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,96929.0,TRUE,Married,Star,11255.46,Standard,2016-12-01,,TRUE,2016-12,,FALSE
